118.1918,34.3866
118.1627,34.3934
118.1752,34.4357
118.1735,34.4529
118.1367,34.483
118.1294,34.4898
118.1295,34.4987
118.1377,34.5088
118.1655,34.5129
118.1698,34.5468
118.1616,34.553
118.1328,34.5538
118.1106,34.5655
118.0915,34.5659
118.0749,34.5596
118.0767,34.58
118.0853,34.5924
118.1066,34.6083
118.1077,34.6186
118.1071,34.6237
118.0959,34.6326
118.095,34.6486
118.087,34.6544
118.0222,34.6616
118.0029,34.6535
117.9745,34.6719
117.9469,34.6788
117.9288,34.6736
117.9169,34.6779
117.9019,34.675
117.8943,34.6649
117.9002,34.6544
117.896,34.6486
117.8522,34.6487
117.8145,34.6543
117.8043,34.6513
117.7951,34.6386
117.7866,34.5864
117.7953,34.5222
117.7717,34.5223
117.7218,34.5418
117.6794,34.5443
117.6672,34.519
117.6506,34.5025
117.6071,34.4882
117.5959,34.4768
117.5809,34.4687
117.564,34.4662
117.543,34.4771
117.528,34.4735
117.4849,34.4796
117.4761,34.4911
117.4595,34.4947
117.4049,34.5477
117.4003,34.5568
117.4031,34.5715
117.3978,34.5778
117.3901,34.5815
117.3525,34.5946
117.3331,34.5827
117.3126,34.5764
117.3107,34.5698
117.3203,34.5737
117.3179,34.5636
117.304,34.5686
117.3049,34.5568
117.2962,34.5616
117.2858,34.558
117.2939,34.5514
117.2809,34.5391
117.2622,34.5373
117.2678,34.5249
117.2655,34.5075
117.2537,34.5042
117.257,34.4949
117.2486,34.4632
117.2396,34.4678
117.2401,34.4586
117.2341,34.4548
117.2248,34.4576
117.2152,34.4544
117.2026,34.4591
117.2123,34.4719
117.1961,34.462
117.1853,34.4783
117.1677,34.4824
117.1747,34.4926
117.1819,34.4913
117.1853,34.5006
117.1637,34.4938
117.1559,34.502
117.1436,34.5299
117.1483,34.5566
117.1521,34.5648
117.1435,34.579
117.1227,34.64
117.078,34.6414
117.0669,34.6458
117.0595,34.6561
117.0581,34.6676
117.0678,34.6979
117.0797,34.7089
117.0748,34.7184
117.0602,34.7293
117.0587,34.7523
117.0441,34.7568
117.048,34.7725
117.0073,34.801
116.9945,34.8022
116.9975,34.8086
116.9822,34.8181
116.9701,34.8701
116.962,34.8693
116.9582,34.8773
116.9136,34.8821
116.9061,34.8954
116.8471,34.9286
116.8173,34.9285
116.808,34.9696
116.7993,34.9741
116.8033,34.9294
116.793,34.9327
116.7945,34.9754
116.7811,34.9805
116.7819,34.9754
116.7843,34.9661
116.7785,34.9686
116.781,34.9593
116.792,34.9523
116.7913,34.9422
116.7817,34.9473
116.7742,34.9171
116.7489,34.9081
116.7448,34.9093
116.7468,34.9184
116.7295,34.9255
116.6977,34.9353
